1372,-4.194641,6.818686,-5.094861,0.032991,0.013702,0.047624,27.694000,-53.571999,-5.448000,101113.054688,17.649431,34.450001,0.000000,0.000000
1393,-4.213795,6.837840,-5.114015,0.064253,0.019821,0.064652,27.466999,-53.571999,-5.221000,101113.218750,17.636227,34.450001,0.000000,0.000000
1412,-4.194641,6.837840,-5.037400,0.073964,0.046294,0.090326,27.466999,-53.799000,-5.221000,101113.218750,17.636227,34.450001,0.000000,0.000000
1431,-4.194641,6.837840,-5.037400,0.063188,0.061326,0.083010,27.240000,-53.799000,-5.221000,101113.625000,17.601894,34.459999,0.000000,0.000000
1451,-4.252102,6.837840,-4.999093,0.053211,0.046560,0.077422,27.240000,-53.799000,-4.994000,101113.625000,17.601894,34.459999,0.000000,0.000000
1471,-4.252102,6.799533,-4.999093,0.045629,0.022083,0.067711,27.240000,-53.799000,-4.994000,101113.625000,17.601894,34.459999,0.000000,0.000000
1492,-4.252102,6.799533,-4.999093,0.025940,0.015431,0.027271,27.240000,-53.571999,-4.994000,101113.625000,17.601894,34.459999,0.000000,0.000000
1511,-4.252102,6.780379,-5.018247,0.001330,0.034188,-0.003060,27.466999,-53.799000,-4.994000,101113.796875,17.588690,34.459999,0.000000,0.000000
1532,-4.252102,6.780379,-5.018247,-0.013436,0.054808,-0.011840,27.240000,-53.799000,-4.994000,101113.796875,17.588690,34.459999,0.000000,0.000000
1551,-4.175488,6.837840,-5.075707,-0.003858,0.051615,-0.021418,27.466999,-53.799000,-4.767000,101113.960938,17.575485,34.459999,0.000000,0.000000
1571,-4.118027,6.895301,-5.094861,0.010775,0.056005,-0.007982,27.466999,-53.571999,-4.994000,101113.960938,17.575485,34.459999,0.000000,0.000000
1592,-4.118027,6.895301,-5.094861,0.007583,0.079950,-0.004656,27.466999,-53.571999,-4.767000,101113.960938,17.575485,34.459999,0.000000,0.000000
1611,-4.175488,6.837840,-5.114015,0.006518,0.073831,-0.016895,27.694000,-53.799000,-4.767000,101113.960938,17.575485,34.459999,0.000000,0.000000
